policy_id,lookback,threshold,switching_cost_bps,fold,method,market_growth,exposure
MG_L20_T-2_C50,20,-0.02,50.0,47,QAUR,0.014970499140492866,1.0
MG_L20_T-2_C50,20,-0.02,50.0,48,QAUR,-0.039075640698391756,0.0
MG_L20_T-2_C50,20,-0.02,50.0,49,QAUR,0.013333278382513303,1.0
MG_L20_T-2_C50,20,-0.02,50.0,50,QAUR,-0.010747058086145955,1.0
MG_L20_T-2_C50,20,-0.02,50.0,51,QAUR,0.005209080118228737,1.0
MG_L20_T-2_C50,20,-0.02,50.0,52,QAUR,-0.0399677551045976,0.0
MG_L20_T-2_C100,20,-0.02,100.0,0,AUR,0.038734642223986704,1.0
MG_L20_T-2_C100,20,-0.02,100.0,1,AUR,-0.1473461990126016,0.0
MG_L20_T-2_C100,20,-0.02,100.0,2,AUR,-0.06762736003782344,0.0
MG_L20_T-2_C100,20,-0.02,100.0,3,AUR,-0.11402831344944675,0.0
MG_L20_T-2_C100,20,-0.02,100.0,4,AUR,0.0685274080468854,1.0
MG_L20_T-2_C100,20,-0.02,100.0,5,AUR,0.026821522127197683,1.0
MG_L20_T-2_C100,20,-0.02,100.0,6,AUR,-0.10494631480181837,0.0
MG_L20_T-2_C100,20,-0.02,100.0,7,AUR,-0.10888914515298753,0.0
MG_L20_T-2_C100,20,-0.02,100.0,8,AUR,-0.023103354016403288,0.0
MG_L20_T-2_C100,20,-0.02,100.0,9,AUR,-0.0519851743987606,0.0
MG_L20_T-2_C100,20,-0.02,100.0,10,AUR,0.0802990822643308,1.0
MG_L20_T-2_C100,20,-0.02,100.0,11,AUR,-0.008711538515415285,1.0
MG_L20_T-2_C100,20,-0.02,100.0,12,AUR,-0.002756384798810574,1.0
MG_L20_T-2_C100,20,-0.02,100.0,13,AUR,0.024021846522340073,1.0
MG_L20_T-2_C100,20,-0.02,100.0,14,AUR,0.1293279156773144,1.0
MG_L20_T-2_C100,20,-0.02,100.0,15,AUR,0.013837161739149506,1.0
MG_L20_T-2_C100,20,-0.02,100.0,16,AUR,0.04271832040199586,1.0
MG_L20_T-2_C100,20,-0.02,100.0,17,AUR,0.01690125446893287,1.0
MG_L20_T-2_C100,20,-0.02,100.0,18,AUR,-0.04243989455888264,0.0
MG_L20_T-2_C100,20,-0.02,100.0,19,AUR,-0.08220674747407741,0.0
MG_L20_T-2_C100,20,-0.02,100.0,20,AUR,0.03983426573014004,1.0
MG_L20_T-2_C100,20,-0.02,100.0,21,AUR,0.03109780137640361,1.0
MG_L20_T-2_C100,20,-0.02,100.0,22,AUR,-0.01285688004969432,1.0
MG_L20_T-2_C100,20,-0.02,100.0,23,AUR,0.03775342915175184,1.0
MG_L20_T-2_C100,20,-0.02,100.0,24,AUR,0.01891135508719488,1.0
MG_L20_T-2_C100,20,-0.02,100.0,25,AUR,-0.06251566979809231,0.0
MG_L20_T-2_C100,20,-0.02,100.0,26,AUR,0.061709180962184584,1.0
MG_L20_T-2_C100,20,-0.02,100.0,27,AUR,0.0013359232025098589,1.0
MG_L20_T-2_C100,20,-0.02,100.0,28,AUR,-0.06087892922579796,0.0
MG_L20_T-2_C100,20,-0.02,100.0,29,AUR,0.003063723753682579,1.0
MG_L20_T-2_C100,20,-0.02,100.0,30,AUR,0.007398333766777787,1.0
MG_L20_T-2_C100,20,-0.02,100.0,31,AUR,0.007175878845339767,1.0
MG_L20_T-2_C100,20,-0.02,100.0,32,AUR,0.011036716174821493,1.0
MG_L20_T-2_C100,20,-0.02,100.0,33,AUR,0.03458179937296735,1.0
MG_L20_T-2_C100,20,-0.02,100.0,34,AUR,-0.011780046746619144,1.0
MG_L20_T-2_C100,20,-0.02,100.0,35,AUR,0.07163553587416538,1.0
MG_L20_T-2_C100,20,-0.02,100.0,36,AUR,-0.015302174989076933,1.0
MG_L20_T-2_C100,20,-0.02,100.0,37,AUR,-0.07148422910107566,0.0
MG_L20_T-2_C100,20,-0.02,100.0,38,AUR,0.05708886149538195,1.0
MG_L20_T-2_C100,20,-0.02,100.0,39,AUR,0.010707527862465982,1.0
MG_L20_T-2_C100,20,-0.02,100.0,40,AUR,0.08379907805364795,1.0
MG_L20_T-2_C100,20,-0.02,100.0,41,AUR,0.0435487232807612,1.0
MG_L20_T-2_C100,20,-0.02,100.0,42,AUR,7.56095499103715e-05,1.0
MG_L20_T-2_C100,20,-0.02,100.0,43,AUR,-0.007470167452396037,1.0
MG_L20_T-2_C100,20,-0.02,100.0,44,AUR,0.01624546904792945,1.0
MG_L20_T-2_C100,20,-0.02,100.0,45,AUR,-0.004247158256413308,1.0
MG_L20_T-2_C100,20,-0.02,100.0,46,AUR,0.017501734296669458,1.0
MG_L20_T-2_C100,20,-0.02,100.0,47,AUR,0.014970499140492866,1.0
MG_L20_T-2_C100,20,-0.02,100.0,48,AUR,-0.039075640698391756,0.0
MG_L20_T-2_C100,20,-0.02,100.0,49,AUR,0.013333278382513303,1.0
MG_L20_T-2_C100,20,-0.02,100.0,50,AUR,-0.010747058086145955,1.0
MG_L20_T-2_C100,20,-0.02,100.0,51,AUR,0.005209080118228737,1.0
MG_L20_T-2_C100,20,-0.02,100.0,52,AUR,-0.0399677551045976,0.0
MG_L20_T-2_C100,20,-0.02,100.0,0,QAUR,0.038734642223986704,1.0
MG_L20_T-2_C100,20,-0.02,100.0,1,QAUR,-0.1473461990126016,0.0
MG_L20_T-2_C100,20,-0.02,100.0,2,QAUR,-0.06762736003782344,0.0
MG_L20_T-2_C100,20,-0.02,100.0,3,QAUR,-0.11402831344944675,0.0
MG_L20_T-2_C100,20,-0.02,100.0,4,QAUR,0.0685274080468854,1.0
MG_L20_T-2_C100,20,-0.02,100.0,5,QAUR,0.026821522127197683,1.0
MG_L20_T-2_C100,20,-0.02,100.0,6,QAUR,-0.10494631480181837,0.0
MG_L20_T-2_C100,20,-0.02,100.0,7,QAUR,-0.10888914515298753,0.0
MG_L20_T-2_C100,20,-0.02,100.0,8,QAUR,-0.023103354016403288,0.0
MG_L20_T-2_C100,20,-0.02,100.0,9,QAUR,-0.0519851743987606,0.0
MG_L20_T-2_C100,20,-0.02,100.0,10,QAUR,0.0802990822643308,1.0
MG_L20_T-2_C100,20,-0.02,100.0,11,QAUR,-0.008711538515415285,1.0
MG_L20_T-2_C100,20,-0.02,100.0,12,QAUR,-0.002756384798810574,1.0
MG_L20_T-2_C100,20,-0.02,100.0,13,QAUR,0.024021846522340073,1.0
MG_L20_T-2_C100,20,-0.02,100.0,14,QAUR,0.1293279156773144,1.0
MG_L20_T-2_C100,20,-0.02,100.0,15,QAUR,0.013837161739149506,1.0
MG_L20_T-2_C100,20,-0.02,100.0,16,QAUR,0.04271832040199586,1.0
MG_L20_T-2_C100,20,-0.02,100.0,17,QAUR,0.01690125446893287,1.0
MG_L20_T-2_C100,20,-0.02,100.0,18,QAUR,-0.04243989455888264,0.0
MG_L20_T-2_C100,20,-0.02,100.0,19,QAUR,-0.08220674747407741,0.0
MG_L20_T-2_C100,20,-0.02,100.0,20,QAUR,0.03983426573014004,1.0
MG_L20_T-2_C100,20,-0.02,100.0,21,QAUR,0.03109780137640361,1.0
MG_L20_T-2_C100,20,-0.02,100.0,22,QAUR,-0.01285688004969432,1.0
MG_L20_T-2_C100,20,-0.02,100.0,23,QAUR,0.03775342915175184,1.0
MG_L20_T-2_C100,20,-0.02,100.0,24,QAUR,0.01891135508719488,1.0
MG_L20_T-2_C100,20,-0.02,100.0,25,QAUR,-0.06251566979809231,0.0
MG_L20_T-2_C100,20,-0.02,100.0,26,QAUR,0.061709180962184584,1.0
MG_L20_T-2_C100,20,-0.02,100.0,27,QAUR,0.0013359232025098589,1.0
MG_L20_T-2_C100,20,-0.02,100.0,28,QAUR,-0.06087892922579796,0.0
MG_L20_T-2_C100,20,-0.02,100.0,29,QAUR,0.003063723753682579,1.0
MG_L20_T-2_C100,20,-0.02,100.0,30,QAUR,0.007398333766777787,1.0
MG_L20_T-2_C100,20,-0.02,100.0,31,QAUR,0.007175878845339767,1.0
MG_L20_T-2_C100,20,-0.02,100.0,32,QAUR,0.011036716174821493,1.0
MG_L20_T-2_C100,20,-0.02,100.0,33,QAUR,0.03458179937296735,1.0
MG_L20_T-2_C100,20,-0.02,100.0,34,QAUR,-0.011780046746619144,1.0
MG_L20_T-2_C100,20,-0.02,100.0,35,QAUR,0.07163553587416538,1.0
MG_L20_T-2_C100,20,-0.02,100.0,36,QAUR,-0.015302174989076933,1.0
MG_L20_T-2_C100,20,-0.02,100.0,37,QAUR,-0.07148422910107566,0.0
MG_L20_T-2_C100,20,-0.02,100.0,38,QAUR,0.05708886149538195,1.0
MG_L20_T-2_C100,20,-0.02,100.0,39,QAUR,0.010707527862465982,1.0
MG_L20_T-2_C100,20,-0.02,100.0,40,QAUR,0.08379907805364795,1.0
MG_L20_T-2_C100,20,-0.02,100.0,41,QAUR,0.0435487232807612,1.0
MG_L20_T-2_C100,20,-0.02,100.0,42,QAUR,7.56095499103715e-05,1.0
MG_L20_T-2_C100,20,-0.02,100.0,43,QAUR,-0.007470167452396037,1.0
MG_L20_T-2_C100,20,-0.02,100.0,44,QAUR,0.01624546904792945,1.0
MG_L20_T-2_C100,20,-0.02,100.0,45,QAUR,-0.004247158256413308,1.0
MG_L20_T-2_C100,20,-0.02,100.0,46,QAUR,0.017501734296669458,1.0
MG_L20_T-2_C100,20,-0.02,100.0,47,QAUR,0.014970499140492866,1.0
MG_L20_T-2_C100,20,-0.02,100.0,48,QAUR,-0.039075640698391756,0.0
MG_L20_T-2_C100,20,-0.02,100.0,49,QAUR,0.013333278382513303,1.0
MG_L20_T-2_C100,20,-0.02,100.0,50,QAUR,-0.010747058086145955,1.0
MG_L20_T-2_C100,20,-0.02,100.0,51,QAUR,0.005209080118228737,1.0
MG_L20_T-2_C100,20,-0.02,100.0,52,QAUR,-0.0399677551045976,0.0
MG_L20_T0_C0,20,0.0,0.0,0,AUR,0.038734642223986704,1.0
MG_L20_T0_C0,20,0.0,0.0,1,AUR,-0.1473461990126016,0.0
MG_L20_T0_C0,20,0.0,0.0,2,AUR,-0.06762736003782344,0.0
MG_L20_T0_C0,20,0.0,0.0,3,AUR,-0.11402831344944675,0.0
MG_L20_T0_C0,20,0.0,0.0,4,AUR,0.0685274080468854,1.0
MG_L20_T0_C0,20,0.0,0.0,5,AUR,0.026821522127197683,1.0
MG_L20_T0_C0,20,0.0,0.0,6,AUR,-0.10494631480181837,0.0
MG_L20_T0_C0,20,0.0,0.0,7,AUR,-0.10888914515298753,0.0
MG_L20_T0_C0,20,0.0,0.0,8,AUR,-0.023103354016403288,0.0
MG_L20_T0_C0,20,0.0,0.0,9,AUR,-0.0519851743987606,0.0
MG_L20_T0_C0,20,0.0,0.0,10,AUR,0.0802990822643308,1.0
MG_L20_T0_C0,20,0.0,0.0,11,AUR,-0.008711538515415285,0.0
MG_L20_T0_C0,20,0.0,0.0,12,AUR,-0.002756384798810574,0.0
MG_L20_T0_C0,20,0.0,0.0,13,AUR,0.024021846522340073,1.0
MG_L20_T0_C0,20,0.0,0.0,14,AUR,0.1293279156773144,1.0
MG_L20_T0_C0,20,0.0,0.0,15,AUR,0.013837161739149506,1.0
MG_L20_T0_C0,20,0.0,0.0,16,AUR,0.04271832040199586,1.0
MG_L20_T0_C0,20,0.0,0.0,17,AUR,0.01690125446893287,1.0
MG_L20_T0_C0,20,0.0,0.0,18,AUR,-0.04243989455888264,0.0
MG_L20_T0_C0,20,0.0,0.0,19,AUR,-0.08220674747407741,0.0
MG_L20_T0_C0,20,0.0,0.0,20,AUR,0.03983426573014004,1.0
MG_L20_T0_C0,20,0.0,0.0,21,AUR,0.03109780137640361,1.0
MG_L20_T0_C0,20,0.0,0.0,22,AUR,-0.01285688004969432,0.0
MG_L20_T0_C0,20,0.0,0.0,23,AUR,0.03775342915175184,1.0
MG_L20_T0_C0,20,0.0,0.0,24,AUR,0.01891135508719488,1.0
MG_L20_T0_C0,20,0.0,0.0,25,AUR,-0.06251566979809231,0.0
MG_L20_T0_C0,20,0.0,0.0,26,AUR,0.061709180962184584,1.0
MG_L20_T0_C0,20,0.0,0.0,27,AUR,0.0013359232025098589,1.0
MG_L20_T0_C0,20,0.0,0.0,28,AUR,-0.06087892922579796,0.0
MG_L20_T0_C0,20,0.0,0.0,29,AUR,0.003063723753682579,1.0
MG_L20_T0_C0,20,0.0,0.0,30,AUR,0.007398333766777787,1.0
MG_L20_T0_C0,20,0.0,0.0,31,AUR,0.007175878845339767,1.0
MG_L20_T0_C0,20,0.0,0.0,32,AUR,0.011036716174821493,1.0
MG_L20_T0_C0,20,0.0,0.0,33,AUR,0.03458179937296735,1.0
MG_L20_T0_C0,20,0.0,0.0,34,AUR,-0.011780046746619144,0.0
MG_L20_T0_C0,20,0.0,0.0,35,AUR,0.07163553587416538,1.0
MG_L20_T0_C0,20,0.0,0.0,36,AUR,-0.015302174989076933,0.0
MG_L20_T0_C0,20,0.0,0.0,37,AUR,-0.07148422910107566,0.0
MG_L20_T0_C0,20,0.0,0.0,38,AUR,0.05708886149538195,1.0
MG_L20_T0_C0,20,0.0,0.0,39,AUR,0.010707527862465982,1.0
MG_L20_T0_C0,20,0.0,0.0,40,AUR,0.08379907805364795,1.0
MG_L20_T0_C0,20,0.0,0.0,41,AUR,0.0435487232807612,1.0
MG_L20_T0_C0,20,0.0,0.0,42,AUR,7.56095499103715e-05,1.0
MG_L20_T0_C0,20,0.0,0.0,43,AUR,-0.007470167452396037,0.0
MG_L20_T0_C0,20,0.0,0.0,44,AUR,0.01624546904792945,1.0
MG_L20_T0_C0,20,0.0,0.0,45,AUR,-0.004247158256413308,0.0
MG_L20_T0_C0,20,0.0,0.0,46,AUR,0.017501734296669458,1.0
MG_L20_T0_C0,20,0.0,0.0,47,AUR,0.014970499140492866,1.0
MG_L20_T0_C0,20,0.0,0.0,48,AUR,-0.039075640698391756,0.0
MG_L20_T0_C0,20,0.0,0.0,49,AUR,0.013333278382513303,1.0
MG_L20_T0_C0,20,0.0,0.0,50,AUR,-0.010747058086145955,0.0
MG_L20_T0_C0,20,0.0,0.0,51,AUR,0.005209080118228737,1.0
MG_L20_T0_C0,20,0.0,0.0,52,AUR,-0.0399677551045976,0.0
MG_L20_T0_C0,20,0.0,0.0,0,QAUR,0.038734642223986704,1.0
MG_L20_T0_C0,20,0.0,0.0,1,QAUR,-0.1473461990126016,0.0
MG_L20_T0_C0,20,0.0,0.0,2,QAUR,-0.06762736003782344,0.0
MG_L20_T0_C0,20,0.0,0.0,3,QAUR,-0.11402831344944675,0.0
MG_L20_T0_C0,20,0.0,0.0,4,QAUR,0.0685274080468854,1.0
MG_L20_T0_C0,20,0.0,0.0,5,QAUR,0.026821522127197683,1.0
MG_L20_T0_C0,20,0.0,0.0,6,QAUR,-0.10494631480181837,0.0
MG_L20_T0_C0,20,0.0,0.0,7,QAUR,-0.10888914515298753,0.0
MG_L20_T0_C0,20,0.0,0.0,8,QAUR,-0.023103354016403288,0.0
MG_L20_T0_C0,20,0.0,0.0,9,QAUR,-0.0519851743987606,0.0
MG_L20_T0_C0,20,0.0,0.0,10,QAUR,0.0802990822643308,1.0
MG_L20_T0_C0,20,0.0,0.0,11,QAUR,-0.008711538515415285,0.0
MG_L20_T0_C0,20,0.0,0.0,12,QAUR,-0.002756384798810574,0.0
MG_L20_T0_C0,20,0.0,0.0,13,QAUR,0.024021846522340073,1.0
MG_L20_T0_C0,20,0.0,0.0,14,QAUR,0.1293279156773144,1.0
MG_L20_T0_C0,20,0.0,0.0,15,QAUR,0.013837161739149506,1.0
MG_L20_T0_C0,20,0.0,0.0,16,QAUR,0.04271832040199586,1.0
MG_L20_T0_C0,20,0.0,0.0,17,QAUR,0.01690125446893287,1.0
MG_L20_T0_C0,20,0.0,0.0,18,QAUR,-0.04243989455888264,0.0
MG_L20_T0_C0,20,0.0,0.0,19,QAUR,-0.08220674747407741,0.0
MG_L20_T0_C0,20,0.0,0.0,20,QAUR,0.03983426573014004,1.0
MG_L20_T0_C0,20,0.0,0.0,21,QAUR,0.03109780137640361,1.0
MG_L20_T0_C0,20,0.0,0.0,22,QAUR,-0.01285688004969432,0.0
MG_L20_T0_C0,20,0.0,0.0,23,QAUR,0.03775342915175184,1.0
MG_L20_T0_C0,20,0.0,0.0,24,QAUR,0.01891135508719488,1.0
MG_L20_T0_C0,20,0.0,0.0,25,QAUR,-0.06251566979809231,0.0
MG_L20_T0_C0,20,0.0,0.0,26,QAUR,0.061709180962184584,1.0
MG_L20_T0_C0,20,0.0,0.0,27,QAUR,0.0013359232025098589,1.0
MG_L20_T0_C0,20,0.0,0.0,28,QAUR,-0.06087892922579796,0.0
MG_L20_T0_C0,20,0.0,0.0,29,QAUR,0.003063723753682579,1.0
MG_L20_T0_C0,20,0.0,0.0,30,QAUR,0.007398333766777787,1.0
MG_L20_T0_C0,20,0.0,0.0,31,QAUR,0.007175878845339767,1.0
MG_L20_T0_C0,20,0.0,0.0,32,QAUR,0.011036716174821493,1.0
MG_L20_T0_C0,20,0.0,0.0,33,QAUR,0.03458179937296735,1.0
MG_L20_T0_C0,20,0.0,0.0,34,QAUR,-0.011780046746619144,0.0
MG_L20_T0_C0,20,0.0,0.0,35,QAUR,0.07163553587416538,1.0
MG_L20_T0_C0,20,0.0,0.0,36,QAUR,-0.015302174989076933,0.0
MG_L20_T0_C0,20,0.0,0.0,37,QAUR,-0.07148422910107566,0.0
MG_L20_T0_C0,20,0.0,0.0,38,QAUR,0.05708886149538195,1.0
MG_L20_T0_C0,20,0.0,0.0,39,QAUR,0.010707527862465982,1.0
MG_L20_T0_C0,20,0.0,0.0,40,QAUR,0.08379907805364795,1.0
MG_L20_T0_C0,20,0.0,0.0,41,QAUR,0.0435487232807612,1.0
MG_L20_T0_C0,20,0.0,0.0,42,QAUR,7.56095499103715e-05,1.0
MG_L20_T0_C0,20,0.0,0.0,43,QAUR,-0.007470167452396037,0.0
MG_L20_T0_C0,20,0.0,0.0,44,QAUR,0.01624546904792945,1.0
MG_L20_T0_C0,20,0.0,0.0,45,QAUR,-0.004247158256413308,0.0
MG_L20_T0_C0,20,0.0,0.0,46,QAUR,0.017501734296669458,1.0
MG_L20_T0_C0,20,0.0,0.0,47,QAUR,0.014970499140492866,1.0
MG_L20_T0_C0,20,0.0,0.0,48,QAUR,-0.039075640698391756,0.0
MG_L20_T0_C0,20,0.0,0.0,49,QAUR,0.013333278382513303,1.0
MG_L20_T0_C0,20,0.0,0.0,50,QAUR,-0.010747058086145955,0.0
MG_L20_T0_C0,20,0.0,0.0,51,QAUR,0.005209080118228737,1.0
MG_L20_T0_C0,20,0.0,0.0,52,QAUR,-0.0399677551045976,0.0
MG_L20_T0_C25,20,0.0,25.0,0,AUR,0.038734642223986704,1.0
MG_L20_T0_C25,20,0.0,25.0,1,AUR,-0.1473461990126016,0.0
MG_L20_T0_C25,20,0.0,25.0,2,AUR,-0.06762736003782344,0.0
MG_L20_T0_C25,20,0.0,25.0,3,AUR,-0.11402831344944675,0.0
MG_L20_T0_C25,20,0.0,25.0,4,AUR,0.0685274080468854,1.0
MG_L20_T0_C25,20,0.0,25.0,5,AUR,0.026821522127197683,1.0
MG_L20_T0_C25,20,0.0,25.0,6,AUR,-0.10494631480181837,0.0
MG_L20_T0_C25,20,0.0,25.0,7,AUR,-0.10888914515298753,0.0
MG_L20_T0_C25,20,0.0,25.0,8,AUR,-0.023103354016403288,0.0
MG_L20_T0_C25,20,0.0,25.0,9,AUR,-0.0519851743987606,0.0
MG_L20_T0_C25,20,0.0,25.0,10,AUR,0.0802990822643308,1.0
MG_L20_T0_C25,20,0.0,25.0,11,AUR,-0.008711538515415285,0.0
MG_L20_T0_C25,20,0.0,25.0,12,AUR,-0.002756384798810574,0.0
MG_L20_T0_C25,20,0.0,25.0,13,AUR,0.024021846522340073,1.0
MG_L20_T0_C25,20,0.0,25.0,14,AUR,0.1293279156773144,1.0
MG_L20_T0_C25,20,0.0,25.0,15,AUR,0.013837161739149506,1.0
MG_L20_T0_C25,20,0.0,25.0,16,AUR,0.04271832040199586,1.0
MG_L20_T0_C25,20,0.0,25.0,17,AUR,0.01690125446893287,1.0
MG_L20_T0_C25,20,0.0,25.0,18,AUR,-0.04243989455888264,0.0
MG_L20_T0_C25,20,0.0,25.0,19,AUR,-0.08220674747407741,0.0
MG_L20_T0_C25,20,0.0,25.0,20,AUR,0.03983426573014004,1.0
MG_L20_T0_C25,20,0.0,25.0,21,AUR,0.03109780137640361,1.0
MG_L20_T0_C25,20,0.0,25.0,22,AUR,-0.01285688004969432,0.0
MG_L20_T0_C25,20,0.0,25.0,23,AUR,0.03775342915175184,1.0
MG_L20_T0_C25,20,0.0,25.0,24,AUR,0.01891135508719488,1.0
MG_L20_T0_C25,20,0.0,25.0,25,AUR,-0.06251566979809231,0.0
MG_L20_T0_C25,20,0.0,25.0,26,AUR,0.061709180962184584,1.0
MG_L20_T0_C25,20,0.0,25.0,27,AUR,0.0013359232025098589,1.0
MG_L20_T0_C25,20,0.0,25.0,28,AUR,-0.06087892922579796,0.0
MG_L20_T0_C25,20,0.0,25.0,29,AUR,0.003063723753682579,1.0
MG_L20_T0_C25,20,0.0,25.0,30,AUR,0.007398333766777787,1.0
MG_L20_T0_C25,20,0.0,25.0,31,AUR,0.007175878845339767,1.0
MG_L20_T0_C25,20,0.0,25.0,32,AUR,0.011036716174821493,1.0
MG_L20_T0_C25,20,0.0,25.0,33,AUR,0.03458179937296735,1.0
MG_L20_T0_C25,20,0.0,25.0,34,AUR,-0.011780046746619144,0.0
MG_L20_T0_C25,20,0.0,25.0,35,AUR,0.07163553587416538,1.0
MG_L20_T0_C25,20,0.0,25.0,36,AUR,-0.015302174989076933,0.0
MG_L20_T0_C25,20,0.0,25.0,37,AUR,-0.07148422910107566,0.0
MG_L20_T0_C25,20,0.0,25.0,38,AUR,0.05708886149538195,1.0
MG_L20_T0_C25,20,0.0,25.0,39,AUR,0.010707527862465982,1.0
MG_L20_T0_C25,20,0.0,25.0,40,AUR,0.08379907805364795,1.0
MG_L20_T0_C25,20,0.0,25.0,41,AUR,0.0435487232807612,1.0
MG_L20_T0_C25,20,0.0,25.0,42,AUR,7.56095499103715e-05,1.0
MG_L20_T0_C25,20,0.0,25.0,43,AUR,-0.007470167452396037,0.0
MG_L20_T0_C25,20,0.0,25.0,44,AUR,0.01624546904792945,1.0
MG_L20_T0_C25,20,0.0,25.0,45,AUR,-0.004247158256413308,0.0
MG_L20_T0_C25,20,0.0,25.0,46,AUR,0.017501734296669458,1.0
MG_L20_T0_C25,20,0.0,25.0,47,AUR,0.014970499140492866,1.0
MG_L20_T0_C25,20,0.0,25.0,48,AUR,-0.039075640698391756,0.0
MG_L20_T0_C25,20,0.0,25.0,49,AUR,0.013333278382513303,1.0
MG_L20_T0_C25,20,0.0,25.0,50,AUR,-0.010747058086145955,0.0
MG_L20_T0_C25,20,0.0,25.0,51,AUR,0.005209080118228737,1.0
MG_L20_T0_C25,20,0.0,25.0,52,AUR,-0.0399677551045976,0.0
MG_L20_T0_C25,20,0.0,25.0,0,QAUR,0.038734642223986704,1.0
MG_L20_T0_C25,20,0.0,25.0,1,QAUR,-0.1473461990126016,0.0
MG_L20_T0_C25,20,0.0,25.0,2,QAUR,-0.06762736003782344,0.0
MG_L20_T0_C25,20,0.0,25.0,3,QAUR,-0.11402831344944675,0.0
MG_L20_T0_C25,20,0.0,25.0,4,QAUR,0.0685274080468854,1.0
MG_L20_T0_C25,20,0.0,25.0,5,QAUR,0.026821522127197683,1.0
MG_L20_T0_C25,20,0.0,25.0,6,QAUR,-0.10494631480181837,0.0
MG_L20_T0_C25,20,0.0,25.0,7,QAUR,-0.10888914515298753,0.0
MG_L20_T0_C25,20,0.0,25.0,8,QAUR,-0.023103354016403288,0.0
MG_L20_T0_C25,20,0.0,25.0,9,QAUR,-0.0519851743987606,0.0
MG_L20_T0_C25,20,0.0,25.0,10,QAUR,0.0802990822643308,1.0
MG_L20_T0_C25,20,0.0,25.0,11,QAUR,-0.008711538515415285,0.0
MG_L20_T0_C25,20,0.0,25.0,12,QAUR,-0.002756384798810574,0.0
MG_L20_T0_C25,20,0.0,25.0,13,QAUR,0.024021846522340073,1.0
MG_L20_T0_C25,20,0.0,25.0,14,QAUR,0.1293279156773144,1.0
MG_L20_T0_C25,20,0.0,25.0,15,QAUR,0.013837161739149506,1.0
MG_L20_T0_C25,20,0.0,25.0,16,QAUR,0.04271832040199586,1.0
MG_L20_T0_C25,20,0.0,25.0,17,QAUR,0.01690125446893287,1.0
MG_L20_T0_C25,20,0.0,25.0,18,QAUR,-0.04243989455888264,0.0
MG_L20_T0_C25,20,0.0,25.0,19,QAUR,-0.08220674747407741,0.0
MG_L20_T0_C25,20,0.0,25.0,20,QAUR,0.03983426573014004,1.0
MG_L20_T0_C25,20,0.0,25.0,21,QAUR,0.03109780137640361,1.0
MG_L20_T0_C25,20,0.0,25.0,22,QAUR,-0.01285688004969432,0.0
MG_L20_T0_C25,20,0.0,25.0,23,QAUR,0.03775342915175184,1.0
MG_L20_T0_C25,20,0.0,25.0,24,QAUR,0.01891135508719488,1.0
MG_L20_T0_C25,20,0.0,25.0,25,QAUR,-0.06251566979809231,0.0
MG_L20_T0_C25,20,0.0,25.0,26,QAUR,0.061709180962184584,1.0
MG_L20_T0_C25,20,0.0,25.0,27,QAUR,0.0013359232025098589,1.0
MG_L20_T0_C25,20,0.0,25.0,28,QAUR,-0.06087892922579796,0.0
MG_L20_T0_C25,20,0.0,25.0,29,QAUR,0.003063723753682579,1.0
MG_L20_T0_C25,20,0.0,25.0,30,QAUR,0.007398333766777787,1.0
MG_L20_T0_C25,20,0.0,25.0,31,QAUR,0.007175878845339767,1.0
MG_L20_T0_C25,20,0.0,25.0,32,QAUR,0.011036716174821493,1.0
MG_L20_T0_C25,20,0.0,25.0,33,QAUR,0.03458179937296735,1.0
MG_L20_T0_C25,20,0.0,25.0,34,QAUR,-0.011780046746619144,0.0
MG_L20_T0_C25,20,0.0,25.0,35,QAUR,0.07163553587416538,1.0
MG_L20_T0_C25,20,0.0,25.0,36,QAUR,-0.015302174989076933,0.0
MG_L20_T0_C25,20,0.0,25.0,37,QAUR,-0.07148422910107566,0.0
MG_L20_T0_C25,20,0.0,25.0,38,QAUR,0.05708886149538195,1.0
MG_L20_T0_C25,20,0.0,25.0,39,QAUR,0.010707527862465982,1.0
MG_L20_T0_C25,20,0.0,25.0,40,QAUR,0.08379907805364795,1.0
MG_L20_T0_C25,20,0.0,25.0,41,QAUR,0.0435487232807612,1.0
MG_L20_T0_C25,20,0.0,25.0,42,QAUR,7.56095499103715e-05,1.0
MG_L20_T0_C25,20,0.0,25.0,43,QAUR,-0.007470167452396037,0.0
MG_L20_T0_C25,20,0.0,25.0,44,QAUR,0.01624546904792945,1.0
MG_L20_T0_C25,20,0.0,25.0,45,QAUR,-0.004247158256413308,0.0
MG_L20_T0_C25,20,0.0,25.0,46,QAUR,0.017501734296669458,1.0
MG_L20_T0_C25,20,0.0,25.0,47,QAUR,0.014970499140492866,1.0
MG_L20_T0_C25,20,0.0,25.0,48,QAUR,-0.039075640698391756,0.0
MG_L20_T0_C25,20,0.0,25.0,49,QAUR,0.013333278382513303,1.0
MG_L20_T0_C25,20,0.0,25.0,50,QAUR,-0.010747058086145955,0.0
MG_L20_T0_C25,20,0.0,25.0,51,QAUR,0.005209080118228737,1.0
MG_L20_T0_C25,20,0.0,25.0,52,QAUR,-0.0399677551045976,0.0
MG_L20_T0_C50,20,0.0,50.0,0,AUR,0.038734642223986704,1.0
MG_L20_T0_C50,20,0.0,50.0,1,AUR,-0.1473461990126016,0.0
MG_L20_T0_C50,20,0.0,50.0,2,AUR,-0.06762736003782344,0.0
